,sub_id,run,pct_scrubbed
0,100003.0,1.0,14.814814814814813
1,100003.0,2.0,12.5
2,100003.0,3.0,23.14814814814815
3,100003.0,4.0,26.38888888888889
4,100003.0,5.0,32.407407407407405
5,100003.0,6.0,26.38888888888889
6,100042.0,1.0,4.62962962962963
7,100042.0,2.0,4.166666666666666
8,100042.0,3.0,3.2407407407407405
9,100042.0,4.0,1.8518518518518516
10,100042.0,5.0,8.333333333333332
11,100042.0,6.0,10.185185185185185
12,100051.0,1.0,9.25925925925926
13,100051.0,2.0,19.90740740740741
14,100051.0,3.0,16.666666666666664
15,100051.0,4.0,19.444444444444446
16,100051.0,5.0,20.37037037037037
17,100051.0,6.0,51.388888888888886
18,100057.0,1.0,0.9259259259259258
19,100057.0,2.0,0.4629629629629629
20,100057.0,3.0,0.9259259259259258
21,100057.0,4.0,1.3888888888888888
22,100057.0,5.0,3.2407407407407405
23,100057.0,6.0,10.185185185185185
24,100059.0,1.0,17.12962962962963
25,100059.0,2.0,9.25925925925926
26,100059.0,3.0,11.11111111111111
27,100059.0,4.0,11.11111111111111
28,100059.0,5.0,18.055555555555554
29,100059.0,6.0,22.22222222222222
30,100062.0,1.0,21.75925925925926
31,100062.0,2.0,29.629629629629626
32,100062.0,3.0,32.870370370370374
33,100062.0,4.0,15.277777777777779
34,100062.0,5.0,14.351851851851851
35,100062.0,6.0,18.98148148148148
36,100068.0,1.0,0.0
37,100068.0,2.0,0.4629629629629629
38,100068.0,3.0,1.3888888888888888
39,100068.0,4.0,0.0
40,100068.0,5.0,0.4629629629629629
41,100068.0,6.0,0.0
42,100103.0,1.0,12.5
43,100103.0,2.0,35.18518518518518
44,100103.0,3.0,50.0
45,100103.0,4.0,13.88888888888889
46,100103.0,5.0,47.68518518518518
47,100103.0,6.0,20.37037037037037
48,100104.0,1.0,6.481481481481481
49,100104.0,2.0,13.425925925925927
50,100104.0,3.0,26.38888888888889
51,100104.0,4.0,16.203703703703702
52,100104.0,5.0,26.38888888888889
53,100104.0,6.0,42.592592592592595
54,100105.0,1.0,14.351851851851851
55,100105.0,2.0,46.2962962962963
56,100105.0,3.0,38.425925925925924
57,100105.0,4.0,30.09259259259259
58,100105.0,5.0,26.38888888888889
59,100105.0,6.0,39.351851851851855
60,100110.0,1.0,4.166666666666666
61,100110.0,2.0,0.9259259259259258
62,100110.0,3.0,8.333333333333332
63,100110.0,4.0,11.574074074074074
64,100110.0,5.0,6.481481481481481
65,100110.0,6.0,29.81366459627329
66,100128.0,1.0,2.7777777777777777
67,100128.0,2.0,12.5
68,100128.0,3.0,7.87037037037037
69,100128.0,4.0,5.092592592592593
70,100128.0,5.0,6.481481481481481
71,100128.0,6.0,18.98148148148148
72,100129.0,1.0,0.4629629629629629
73,100129.0,2.0,0.0
74,100129.0,3.0,0.0
75,100129.0,4.0,2.314814814814815
76,100129.0,5.0,0.0
77,100129.0,6.0,0.4629629629629629
78,100143.0,1.0,1.8518518518518516
79,100143.0,2.0,2.314814814814815
80,100143.0,3.0,0.9259259259259258
81,100143.0,4.0,10.648148148148149
82,100143.0,5.0,12.037037037037036
83,100143.0,6.0,18.98148148148148
84,100152.0,1.0,4.166666666666666
85,100152.0,2.0,5.092592592592593
86,100152.0,3.0,1.8518518518518516
87,100152.0,4.0,11.11111111111111
88,100152.0,5.0,9.25925925925926
89,100152.0,6.0,1.8518518518518516
90,100169.0,1.0,3.7037037037037033
91,100169.0,2.0,5.092592592592593
92,100169.0,3.0,9.25925925925926
93,100180.0,1.0,6.944444444444445
94,100180.0,2.0,15.74074074074074
95,100180.0,3.0,4.166666666666666
96,100180.0,4.0,15.74074074074074
97,100180.0,5.0,9.25925925925926
98,100180.0,6.0,3.2407407407407405
99,100185.0,1.0,8.796296296296296
100,100185.0,2.0,9.25925925925926
101,100185.0,3.0,6.944444444444445
102,100185.0,4.0,3.7037037037037033
